goal_difference,is_home,n_prev_passes,minute,distance,angle,angular_pressure,abs_goal_diff,defenders_in_5m,gk_distance
1.6317960567609406,-0.06654529647435993,0.16298899741610512,0.101403833215154,0.015394276782171801,0.48284038867685014,-0.020054871089523658,-0.05091220724163577,-0.07107251144829206,0.6868465897314309
-0.6829371693765279,-0.02595401643193327,-0.0788098560005892,-0.2148260138562182,0.4323951006344578,1.0930865584750427,0.0879001660074573,0.04347536973422393,-0.9584878606966231,-0.1030036006536102
-1.213673363584676,-0.09725597025942989,-0.05309429011889733,-0.23374229177716188,-0.0835916141232883,0.7623617041460239,0.2292371825419832,0.004962377394549549,-0.0897924028383568,-0.07254020495209261
0.9721116490871645,-0.006817936055012979,0.1330677682021633,-0.20321992089026025,-0.12434689096815418,-0.3045729166010278,0.27809518893714996,-0.0007157103484496474,0.02924834176315926,0.0162307721459365
-0.766843108474277,-0.07490535059943795,-0.048616775553673504,-0.2826876434945734,-0.24802030308681425,0.09862794990447582,0.22653312628623098,-0.10929788237903267,0.029470065197674557,0.3759768497927871
-0.6276330229744781,0.05910223153769038,-0.031581988626858216,-0.21790271392965224,0.130080823874232,-0.9287719981346163,0.11772694873507135,-0.051065163663588466,-0.38349775861948726,0.21246119431001717
-0.8761430292949081,-0.09577780154198991,0.15341979411896317,-0.1370478399604326,0.4160138481220929,0.9173094245314133,0.23365364205441438,-0.022695179958827794,0.028737471781205386,-0.06766070842553745
-0.983406931667123,0.0522512234072201,0.24013396727736108,0.12177683451678604,0.07352405244033434,0.6985586994129699,0.16131422173697502,0.024052985210437326,-0.10052604240830988,0.07902116990662762
1.9154440954362508,-0.037854319965699684,-0.0065783361671492456,0.21378473060787656,-0.24188066145972698,0.68863849740359,-0.21937379237264396,0.033475248301401736,-0.055289346259087324,-0.04041190514093614
-1.0403627847856842,0.05524464550544508,0.029456221137661488,-0.2750154335325351,0.028479236420826056,-0.708287895906251,-0.9193785900145304,-0.028690817332826555,-0.08898113905219361,-0.5703231453079206
-0.9789761176798493,0.03986987813259475,-0.0837457535834983,-0.2915177553810645,0.3204088254598901,1.297256815311266,-1.089308044873178,-0.0003783995728008449,-0.8305341362406033,-0.18432232251390815
-1.3696179575211136,-0.14618977225967683,-0.01179396131890826,-0.47990511896146926,-0.168338718166342,0.4712236130866222,0.20530828221933917,-0.06841531095211394,-0.09972021587542258,0.07097875796724111
-0.6613576532516163,-0.03844168737021391,0.1828269400098361,0.04826138256757986,0.13030702444710188,0.04173410247429274,-0.18604440033377614,-0.019817211353220045,-0.10648598658386618,8.914621677831747e-05
-0.8109083929564804,-0.0918154686037451,-0.004405412618070841,-0.11076878546969965,0.14300722601081362,0.23231070189765887,0.23501246582949534,-0.05530394225846976,-0.007524255524622277,0.5006301690115652
1.8898100399540272,0.04300326033844613,-0.0008297537826001644,0.10965154690202325,0.2397913421409612,-0.5037228693472571,0.20627156413625924,0.06909307758323849,-0.0674793253763346,1.3056186622312815
-0.8405513064051047,-0.08500458646507468,-0.0420789218088612,0.004525191286811605,-0.13994264117791316,0.37173301030299627,-0.232560629696236,-0.033717541717924175,-0.10474776496761479,-0.05002131513305358
-0.7656673278624657,0.1865238269988913,0.05045269584399648,-0.12236931911611464,-0.2586079079209594,0.23293799521285108,0.03764731817354914,-0.07101167082320899,-0.04735616768128239,0.12825561182005912
1.6806720158213284,-0.04714229149511084,-0.044225408686324956,-0.002047060153563507,0.501285764619679,2.4728756599978077,0.12601781361270695,0.09242116867913865,-0.20807418882031925,0.12446284854362602
1.1541794722154737,-0.04514303416712209,0.11622661184053867,-0.19839105795086653,0.10562965364544652,-0.027151140151836443,-0.16353336546802894,-0.009766193996183574,-0.07620849177008494,0.14419499974013888
1.6150860246032244,-0.017733257453655824,0.017379173589870334,0.07223022454592865,-0.0428023817948997,2.224004983295454,0.19683606032165699,0.05574588991468772,0.43507862723432483,1.6027566994739755
1.3569208902865648,-0.04340436368365772,-0.040167460762895645,0.030131895962404086,-0.26380056752837844,0.07248038081481355,0.16372922823007685,0.033969678743742404,-0.13504459069110453,-0.035969492638105297
1.8761013984307646,-0.04379494685097598,-0.08159697993192822,0.23477221093373374,0.0010264051664853468,-0.2598302520613652,0.14993045830284246,0.09919633898418397,0.005840998579515144,-0.033764437667559835
-0.6410025642346591,0.1168780714145396,-0.006167767939623445,0.43642672927177045,-0.7837137504294515,-0.8087567232782021,0.32719863134319893,-0.0965669062815141,-0.0736036254861392,-0.4202141058955749
1.6194704134820495,0.05591218250803649,-0.0982152488164138,-0.05395821659942158,0.9694927308221668,1.2807371284300462,0.14388739478541537,-0.022138873799704015,0.1629611290351022,0.32246078566429787
-0.8278476990631316,0.09243814880843275,-0.023076180740026757,-0.36763401333475487,-0.23509718765490106,0.8778483806329314,0.22506919652572832,-0.02143646027194336,0.04967485370812938,-0.18557488361591823
1.4663290086889174,0.039275615184451454,-0.08090708365198225,-0.31571499651880003,0.458558373801352,2.4316431748564353,0.11848384311422705,0.12934489804203622,0.1133276525279507,-0.6739825449402269
-0.6683738631545566,0.08178716168273241,0.15340217650169508,0.02899152895566658,-0.2784100905957166,0.666989121203078,0.14742270365182775,0.018386297796387226,-0.2991854639677331,0.0646006716870761
1.5097887651587372,0.08867919326294213,0.14951058371923864,-0.024834406839800066,0.4421897502966021,0.7527835547330324,0.1593889756500721,0.01431059778900817,0.2976258074364159,0.5287745622849616
-1.0920116433722433,0.051111046994337814,-0.09282200247514993,0.002869034831528552,0.6699208612508665,0.926348126163939,-0.9875950725760777,0.047072232502978296,-0.4896416517981561,0.5618612001661677
-0.8438523398328107,-0.04069961166358553,-0.10347311189631,-0.08133577843895182,-0.5143726705796143,-0.9957061409507878,0.06360575602389872,-0.0957751845754683,0.11384069981053471,-0.19248538331696183
-0.7913571337796748,-0.1051909923517087,-0.06018885795492679,-0.021120628453209066,-0.016827134077102526,-1.1215203883638605,-0.823263221301604,0.018773686648346485,-0.07872544370708055,0.6683393157542742
-0.9532054775510914,-0.051751519225072116,-0.023566470625810326,0.034228280307725074,0.25635067851515486,2.263014159343438,0.15457843071897515,0.03602888521389105,-0.2419170268450398,-0.18150652835262007
-0.9569916638289578,-0.042428177468827925,-0.08727540830848739,0.045353451537666845,-0.1521708841495274,0.022910720857325942,-0.3429888495517662,0.04468395928386599,0.013023799745133147,-0.3268753477545397
1.290505735494662,-0.06089081711368635,-0.07782170297345146,0.14628778693833738,-0.15615137577056884,1.3716515495860948,0.1169024596712552,-0.08996356322430074,-0.23106567576760426,-0.11687803200897179
1.9612727469415403,0.0054008161462843415,-0.020328563774237408,0.33514930838326107,0.11440837340967847,0.9932901471090736,0.2969341039878782,0.06213714522775263,-0.05205677114194259,-0.5125682396690536
-0.7255531204747967,0.04851416498073377,-0.18163012204691767,0.14377103221369908,-1.043197317236336,-1.2292566679953598,0.1119581094768364,-0.029453517305664718,0.0797613285598345,-0.1669931298684969
-0.9133391181880143,0.05883266571909189,0.29747454295167697,0.005921572375373216,-0.09370952986704652,1.1541235501447227,0.1503017705323873,0.01426360618090257,-0.29476688626687975,0.12136314507239149
-0.704217501959065,0.10759900506935083,0.27902350574731827,-0.1587410892394837,-0.16351247346392483,-0.4860487426756299,0.048605223525082696,0.021830513603053988,0.03177003082004376,0.6278591739376134
-0.42630938440095634,-0.18276410004356877,0.00013528543175198138,-0.3458973838750535,-0.4831291557603981,-0.7552264054788975,0.10565096334903501,-0.08067486523184925,-0.04022024870035239,-0.4918209528096486
-0.9657398770924192,-0.07314773346879519,-0.06650577999418601,0.12927014031622094,0.2094354154006578,0.9111563097215912,-0.643850651436951,0.009715619345661253,-0.47772307393956,-0.19042463563833734
-0.8012705820659175,0.010276740925037301,0.08222648797789589,-0.3334409198130015,-0.012045228407951072,-1.0523888943647035,-0.9766424546507187,-0.12178996260510758,-0.08483042743988335,-0.24291800035731284
-0.7881329576845747,-0.012193658554024297,0.15364099946571513,-0.03430604561581276,0.035025325887691,-0.5469615055189934,0.27800058244727555,-0.056007170341908934,-0.0024695993261411786,-0.24511622447156697
-1.2330939972109627,0.13066586609580555,-0.08657691325992346,-0.03003526253509335,-0.8825589056132594,-1.2738697184808552,0.2627460932638496,-0.10487831939244643,0.3289916912280023,-0.2957311010743433
-0.8642697092157323,0.099836404400412,0.0030548401759006084,-0.24687466332805344,0.06486322952208866,-0.6572240639850497,-0.04880767196766101,-0.10652197896037251,0.14951021085493266,-0.16957118204023572
-0.7587383405514992,0.09257782607106492,-0.049240462279412894,0.42993220915144775,0.7175490147067467,-1.1113342233165167,0.33121663496713155,-0.02648026230977848,-0.006750229420140386,-0.17261996395754978
-0.9764324424974621,0.10979129103012383,0.13458711926126854,0.24871316533652135,-0.9941623299680942,-0.9752798643929418,0.21377433811197988,0.03278234111145139,0.41288860378786923,-0.04820808551841765
-0.6355314877163619,-0.05271392237744294,-0.06832119867904111,0.2532659075723495,-0.3426829884754261,-1.3482621982099954,0.2811670403962489,-0.015796262079384178,0.05149319610092789,-0.338623007688293
-0.7370880555710755,-0.03013013447052799,-0.12233197741443291,-0.01648747094674036,-0.627657391101966,-0.989869935491588,0.26240547942812553,-0.029241858508903533,0.4326986351842061,-0.16356845341259033
-1.0001861202321016,0.023180634800810368,0.10604995250701904,-0.09854801642999518,-0.5142267383910075,-1.245235894639045,0.2318988374201581,0.05130116343265399,0.34408483671257273,0.13591228830176988
2.1195638746814804,-0.06846450859564357,-0.0286163062392734,0.006751296849688515,0.6598314149004,0.2820799719565548,0.2254101810627617,0.18744029017863795,0.039708474876824766,1.174717474650679
-0.6422366550541483,0.03948976495768875,-0.05809392811963335,0.0643017705983948,0.023206639713025654,-0.9812795822927728,0.3327260368713178,0.0010721676936373114,-0.016669600987806916,-0.49608874288955124
-0.8075269170932006,0.1331151658622548,-0.2047877358016558,0.0044531715045741296,-0.4141090773958422,0.3544355352252023,0.30109626392950306,-0.09031034933170304,0.1739666608092375,0.2653735212481115
-0.7745003782678396,0.24016584136988967,-0.05572971334680915,0.35050986955015107,0.19611545872408898,0.28813046574650797,0.26351466587278993,-0.0006383227184414864,-0.07821574034169317,-0.028343464158097048
-0.7626655453105923,0.07854973837267608,-0.049535957393236456,0.27432907601076295,-0.1762167523964308,0.668768902461743,0.2982080249628052,0.012975577632896602,-0.0746321050170809,0.3797583811498771
-1.02592918419512,-0.08276216697413474,-0.050154732770752164,-0.11505036839225795,-0.10144637976234662,0.7883736129489262,0.24576298448839226,0.04800261879106984,0.1398677586670965,-0.053654707552486795
2.0607647645135874,-0.015912964823219227,-0.07607923904433847,0.004915574556216598,-0.046550563879936814,-0.8704635696928017,0.1351880621491,0.06389984325971454,0.37942259430652486,-0.09904381408457993
-0.6035441713058389,-0.07228436042787507,-0.08816519101615995,0.13397933396641748,-0.13607594995410183,1.3085449653980321,0.13922959068731872,0.08405489042168483,-0.5602496844681446,0.12180766966674128
2.118812476717867,0.004359339912189171,0.26080717355711386,0.11172032506787218,0.5469117219642794,0.8186075565672946,-0.028503863037913107,-0.037656855864915996,-0.13649309360655024,-0.8020220491665532
1.7053076120442712,-0.04063965951208957,-0.0645921409316361,0.33583685077843256,0.12236789472503005,1.8479949499678332,0.17046129752881825,0.06286625132779591,-0.19128180944477208,-0.22037411933997647
-0.8127144215308363,0.07964618815574795,-0.05910408417345025,0.1899568063429615,0.1179473436094122,0.011988207083486486,0.2964309201994911,-0.012897336981259286,0.34957799828844144,-0.1574844054073037
-0.5534241775551345,0.009046148103661835,-0.041430314211174844,0.16258551512262784,0.46785099772911054,-0.944144674356794,0.4302132783620618,0.007245454888325184,-0.01886447398457676,-0.2562487285221869
-1.2204128375020808,0.1257004253345076,-0.05226366576855071,-0.33008794055494944,-0.17343399777877494,0.622836535947863,0.23784499683068133,-0.0005664989352226257,-0.13950695023173465,-0.5181538108536915
-0.5728718386159745,0.11450841559213586,-0.04974565423675813,0.027984335907385683,0.06299909453991859,0.09244503045483725,0.171131411974784,-0.017069556610658766,0.047596789677627385,0.3263515997795912
1.4796302193816517,0.061776015032228314,0.03043954510241747,0.05633455387491267,0.22067262738353746,1.9180717528471722,0.21289620507042856,0.016752569545060395,0.44270678870147095,1.468996772851242
-0.5424761341779959,-0.086627472115797,-0.08237310831667856,0.3009239646466449,-0.19841721873148344,0.1829109337155751,-1.702180643401516,0.054235125163104386,-0.04457652170443907,0.4043507075707021
1.3237965898378752,-0.07418929558712989,-0.05175152864539996,-0.09190615727260593,0.06904002201976255,0.9890129953698488,0.28673912605270746,-0.012797748139128089,-0.11594491856638342,-0.00043119386638863945
